state_name,district_name,block_name,blcode11,village_name,vil_encode,service_level
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,GUDISA,11111147111,55.0
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,MUNTHAMAMIDI,11111147241,55.0
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,SIRIPANLOVA,11111147221,55.0
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,KAKURU,11111147351,55.0
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,KONDAWADA,11111147361,55.0
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,DORACHINTHALAPALEM,11111147721,55.0
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,SIRIPURAM,11111147731,55.0
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,NARASAPURAM,11111147741,55.0
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,KADUMURU,111111475%3A1,55.0
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,MUNJUMAMIDI,11116%3A84621,55.0
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,G.M.VALSA,11117147871,55.0
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,POTLAWADA,11111147381,55.0
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,PAMULAMAMIDI,11111147121,55.0
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,TURRURU,111111477%3A1,55.0
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,GUNDRATHI,11111147151,55.0
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,IVVAMPALLI,11111147511,55.0
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,P.M.KOTA,11111147521,55.0
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,PUTTAGONDILANKA,11111147641,55.0
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,NOOKALETIWADA,11116%3A82%3A51,55.0
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,TURRUMAMIDI,11111147591,55.0
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,TADEPALLI,11111147631,55.0
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,NURUPUDI,11111147751,55.0
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,PUSIWADA,11111147191,55.0
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,VETUKURU,11116%3A83151,55.0
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,CHEKKAWADA,11111147231,55.0
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,GONDIVADA,11111147431,55.0
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,CHATLAWADA,11111147391,55.0
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,EGAVALASA,11111147181,55.0
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,KUNDADA,11111147571,55.0
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,VAKKULURU,11111147371,55.0
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,VYDAPUDI,11111147661,55.0
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,GUMPENAGANDI,11111147141,55.0
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,CHAVIDIKOTA,11111147251,55.0
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,D.VELAMALAKOTA,11111147671,55.0
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,SUNNAMPADU,11111147771,55.0
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,RAMANNAVALASA,11111147791,55.0
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,BHEEMAVARAM,111111474%3A1,55.0
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,BODLANKA,11111147261,55.0
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,DORAMAMIDI,11111147651,55.0
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,DARAWADA,111111476%3A1,55.0
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,KUTRAWADA,11111147341,55.0
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,MAREDUMILLI,11111147541,55.0
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,GORRAMAMIDI,11111147681,55.0
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,BANDA,11111147211,55.0
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,AKUMAMIDIKOTA,11111147271,55.0
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,PEDDURU,11111147711,55.0
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,MADDULURU,11116%3A84611,55.0
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,MADDIVEEDU,11111147611,55.0
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,DEVARAPALLI,11111147761,55.0
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,DENDULURU,11111147691,55.0
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,UTHALURU,11116%3A83121,55.0
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,PMADDULURU,11116%3A83131,55.0
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,ADDARIVALASA,11116%3A77551,55.0
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,MALLAVARAM,11111147621,55.0
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,PUJARIPAKALU,11111147551,55.0
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,KUDURU,11111147561,55.0
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,MUSURU,11111147531,55.0
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,BODULURU,11111147411,55.0
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,NELLURU,11111147441,55.0
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,VALAMURU,11111147461,55.0
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,IJJALURU,11111147471,85.11
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,MUTCHILIWADA,111111472%3A1,55.0
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,ELIWADA,11111147311,55.0
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,PAMULERU,11111147321,55.0
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,KETCHILAWADA,111111471%3A1,55.0
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,PULLANGI,11111147161,55.0
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,PEEDAMARRI,11111147171,55.0
Andhra Pradesh,Alluri Sitharama Raju,MAREDIMILLI,59%3A61,BHUSIGANDI,11111147131,55.0
Andhra Pradesh,Alluri Sitharama Raju,NELLIPAKA,793%3A1,SEETHAMPETA,11111345%3A21,55.0
Andhra Pradesh,Alluri Sitharama Raju,NELLIPAKA,793%3A1,SRINIVASAPURAM,11111345%3A51,55.0
Andhra Pradesh,Alluri Sitharama Raju,NELLIPAKA,793%3A1,GOLLAGUPPA,11111346181,55.0
Andhra Pradesh,Alluri Sitharama Raju,NELLIPAKA,793%3A1,CHINNABADIRAVU,11111346191,55.0
Andhra Pradesh,Alluri Sitharama Raju,NELLIPAKA,793%3A1,PINAPALLY,11111346351,55.0
Andhra Pradesh,Alluri Sitharama Raju,NELLIPAKA,793%3A1,NARASINGPETA,11116%3A%3A8%3A91,55.0
Andhra Pradesh,Alluri Sitharama Raju,NELLIPAKA,793%3A1,PENUBALLI,11111346381,55.0
Andhra Pradesh,Alluri Sitharama Raju,NELLIPAKA,793%3A1,NADHIGAMA,11116%3A%3A8%3A21,55.0
Andhra Pradesh,Alluri Sitharama Raju,NELLIPAKA,793%3A1,BODDUGUDEM,11111346541,55.0
Andhra Pradesh,Alluri Sitharama Raju,NELLIPAKA,793%3A1,YARRABORU,11111346211,55.0
Andhra Pradesh,Alluri Sitharama Raju,NELLIPAKA,793%3A1,KAPUGOMPALLI,11111346581,55.0
Andhra Pradesh,Alluri Sitharama Raju,NELLIPAKA,793%3A1,KRISHTAVARAM,11111346471,55.0
Andhra Pradesh,Alluri Sitharama Raju,NELLIPAKA,793%3A1,RAGHAVAPURAM,11111346161,55.0
Andhra Pradesh,Alluri Sitharama Raju,NELLIPAKA,793%3A1,PADHABANDIREVU,11111346231,55.0
Andhra Pradesh,Alluri Sitharama Raju,NELLIPAKA,793%3A1,GATTUGUDEM,11116%3A%3A8881,55.0
Andhra Pradesh,Alluri Sitharama Raju,NELLIPAKA,793%3A1,SITHARAMPURAM,11111346331,55.0
Andhra Pradesh,Alluri Sitharama Raju,NELLIPAKA,793%3A1,KUSUMANAPALLY,11111346491,55.0
Andhra Pradesh,Alluri Sitharama Raju,NELLIPAKA,793%3A1,BURUGUVAI,11111345%3A81,55.0
Andhra Pradesh,Alluri Sitharama Raju,NELLIPAKA,793%3A1,CHINTHALAGUDEM,11111345%3A31,55.0
Andhra Pradesh,Alluri Sitharama Raju,NELLIPAKA,793%3A1,GOGUBAKA,11116%3A%3A9211,100.4
Andhra Pradesh,Alluri Sitharama Raju,NELLIPAKA,793%3A1,K.N.PURAM  ,11111346361,55.0
Andhra Pradesh,Alluri Sitharama Raju,NELLIPAKA,793%3A1,KAPAVARAM,11111346561,55.0
Andhra Pradesh,Alluri Sitharama Raju,NELLIPAKA,793%3A1,T.P.WEEDU,11111346571,55.0
Andhra Pradesh,Alluri Sitharama Raju,NELLIPAKA,793%3A1,RAYANAPETA,11111346371,55.0
Andhra Pradesh,Alluri Sitharama Raju,NELLIPAKA,793%3A1,KANNAIGUDEM,11111345%3A11,55.0
Andhra Pradesh,Alluri Sitharama Raju,NELLIPAKA,793%3A1,YETAPAKA,11111346291,55.0
Andhra Pradesh,Alluri Sitharama Raju,NELLIPAKA,793%3A1,LAXMIDEVIPETA,111113462%3A1,55.0
Andhra Pradesh,Alluri Sitharama Raju,NELLIPAKA,793%3A1,CHODAVARAM,11111346251,55.0
Andhra Pradesh,Alluri Sitharama Raju,NELLIPAKA,793%3A1,ACHUTAPURAM,11111346461,55.0
Andhra Pradesh,Alluri Sitharama Raju,NELLIPAKA,793%3A1,PALAMADUGU,11111345%3A71,55.0
Andhra Pradesh,Alluri Sitharama Raju,NELLIPAKA,793%3A1,GUNDALA,11111346341,55.0
Andhra Pradesh,Alluri Sitharama Raju,NELLIPAKA,793%3A1,NELLIPAKA,11116%3A%3A9141,55.0
Andhra Pradesh,Alluri Sitharama Raju,NELLIPAKA,793%3A1,PANDURANGAPURAM,11111346241,55.0
Andhra Pradesh,Alluri Sitharama Raju,NELLIPAKA,793%3A1,BUTTAIGUDEM,11116%3A%3A9161,110.96
Andhra Pradesh,Alluri Sitharama Raju,NELLIPAKA,793%3A1,VISSAPURAM,111113461%3A1,55.0
Andhra Pradesh,Alluri Sitharama Raju,NELLIPAKA,793%3A1,MURUMURU,11111346641,55.0
Andhra Pradesh,Alluri Sitharama Raju,NELLIPAKA,793%3A1,AYYAVARIPETA,11111346521,95.24
Andhra Pradesh,Alluri Sitharama Raju,NELLIPAKA,793%3A1,THOTAPALLY,111113464%3A1,55.0
Andhra Pradesh,Alluri Sitharama Raju,NELLIPAKA,793%3A1,VEERAIGUDEM,11116%3A%3A91%3A1,55.0
Andhra Pradesh,Alluri Sitharama Raju,NELLIPAKA,793%3A1,PURUSHOTHAPATNAM,11111346321,55.0
Andhra Pradesh,Alluri Sitharama Raju,NELLIPAKA,793%3A1,PICHIKALAPADU,11111345%3A61,55.0
Andhra Pradesh,Alluri Sitharama Raju,NELLIPAKA,793%3A1,RAMAGOPALPURAM,11111346141,55.0
Andhra Pradesh,Alluri Sitharama Raju,NELLIPAKA,793%3A1,NADHIGAMA,11111346631,55.0
Andhra Pradesh,Alluri Sitharama Raju,NELLIPAKA,793%3A1,GANNERUKOYAPADU,11111346621,55.0
Andhra Pradesh,Alluri Sitharama Raju,NELLIPAKA,793%3A1,G.KOYAGUDEM,11111346531,55.0
Andhra Pradesh,Alluri Sitharama Raju,NELLIPAKA,793%3A1,G.KOTHAGUDEM,11111346551,55.0
Andhra Pradesh,Alluri Sitharama Raju,NELLIPAKA,793%3A1,RACHAGOMPALLI,11111346591,6.85
Andhra Pradesh,Alluri Sitharama Raju,NELLIPAKA,793%3A1,GANNAVARAM,111113465%3A1,55.0
Andhra Pradesh,Alluri Sitharama Raju,NELLIPAKA,793%3A1,MUMMADIVARAM,11111346611,55.0
Andhra Pradesh,Alluri Sitharama Raju,NELLIPAKA,793%3A1,TUNIKICHERUVU,11111345%3A41,55.0
Andhra Pradesh,Alluri Sitharama Raju,NELLIPAKA,793%3A1,LAXMIPURAM ,11111345%3A91,55.0
Andhra Pradesh,Alluri Sitharama Raju,NELLIPAKA,793%3A1,MADHARAOPATE,11111345%3A%3A1,55.0
Andhra Pradesh,Alluri Sitharama Raju,NELLIPAKA,793%3A1,RANGAPURAM,11111346111,55.0
Andhra Pradesh,Alluri Sitharama Raju,NELLIPAKA,793%3A1,KANNAPURAM,11111346121,55.0
Andhra Pradesh,Alluri Sitharama Raju,NELLIPAKA,793%3A1,LXMIPURAM ,11111346131,55.0
Andhra Pradesh,Alluri Sitharama Raju,NELLIPAKA,793%3A1,CHALAMPALEM,11111346221,55.0
Andhra Pradesh,Alluri Sitharama Raju,NELLIPAKA,793%3A1,NALLAKUNTA,11111346171,55.0
Andhra Pradesh,Alluri Sitharama Raju,NELLIPAKA,793%3A1,CHANDRAMPALEM,11111346281,55.0
Andhra Pradesh,Alluri Sitharama Raju,NELLIPAKA,793%3A1,GONDHIRAJUPETA,11111346481,55.0
Andhra Pradesh,Alluri Sitharama Raju,DUMBRIGUDA,66%3A31,NANDIGUDA,11116%3A554%3A1,55.00
Andhra Pradesh,Alluri Sitharama Raju,DUMBRIGUDA,66%3A31,KARAKAVALASA,11116%3A54931,55.00
Andhra Pradesh,Alluri Sitharama Raju,DUMBRIGUDA,66%3A31,GOPPILIVALASA,11116%3A54%3A21,55.00
Andhra Pradesh,Alluri Sitharama Raju,DUMBRIGUDA,66%3A31,BAIRUGUDA,11116%3A59781,55.00
Andhra Pradesh,Alluri Sitharama Raju,DUMBRIGUDA,66%3A31,KOTRAGONDI,11116%3A54921,55.00
Andhra Pradesh,Alluri Sitharama Raju,DUMBRIGUDA,66%3A31,MALINGUVALASA,11116%3A54941,55.00
